AGAP012301	AGAP012301-RA
AGAP012302	AGAP012302-RA
AGAP012303	AGAP012303-RA
AGAP012304	AGAP012304-RA
AGAP012305	AGAP012305-RA
AGAP012306	AGAP012306-RA
AGAP012307	AGAP012307-RA
AGAP012308	AGAP012308-RA
AGAP012309	AGAP012309-RA
AGAP012310	AGAP012310-RA
AGAP012311	AGAP012311-RA
AGAP012312	AGAP012312-RA
AGAP012313	AGAP012313-RA
AGAP012314	AGAP012314-RA
AGAP012315	AGAP012315-RA
AGAP012316	AGAP012316-RA
AGAP012317	AGAP012317-RA
AGAP012318	AGAP012318-RA
AGAP012319	AGAP012319-RA
AGAP012320	AGAP012320-RA
AGAP012321	AGAP012321-RA
AGAP012322	AGAP012322-RA
AGAP012323	AGAP012323-RA
AGAP012323	AGAP012323-RB
AGAP012324	AGAP012324-RA
AGAP012325	AGAP012325-RA
AGAP012326	AGAP012326-RA
AGAP012327	AGAP012327-RA
AGAP012328	AGAP012328-RA
AGAP012329	AGAP012329-RA
AGAP012330	AGAP012330-RA
AGAP012331	AGAP012331-RA
AGAP012332	AGAP012332-RA
AGAP012333	AGAP012333-RA
AGAP012334	AGAP012334-RA
AGAP012335	AGAP012335-RA
AGAP012336	AGAP012336-RA
AGAP012337	AGAP012337-RA
AGAP012338	AGAP012338-RA
AGAP012339	AGAP012339-RA
AGAP012340	AGAP012340-RA
AGAP012341	AGAP012341-RA
AGAP012342	AGAP012342-RA
AGAP012343	AGAP012343-RA
AGAP012344	AGAP012344-RA
AGAP012345	AGAP012345-RA
AGAP012346	AGAP012346-RA
AGAP012347	AGAP012347-RA
AGAP012348	AGAP012348-RA
AGAP012350	AGAP012350-RA
AGAP012351	AGAP012351-RA
AGAP012352	AGAP012352-RA
AGAP012353	AGAP012353-RA
AGAP012354	AGAP012354-RA
AGAP012355	AGAP012355-RA
AGAP012356	AGAP012356-RA
AGAP012357	AGAP012357-RA
AGAP012358	AGAP012358-RB
AGAP012358	AGAP012358-RA
AGAP012359	AGAP012359-RB
AGAP012359	AGAP012359-RA
AGAP012360	AGAP012360-RA
AGAP012361	AGAP012361-RA
AGAP012362	AGAP012362-RA
AGAP012363	AGAP012363-RA
AGAP012364	AGAP012364-RA
AGAP012365	AGAP012365-RA
AGAP012366	AGAP012366-RA
AGAP012367	AGAP012367-RA
AGAP012368	AGAP012368-RA
AGAP012369	AGAP012369-RA
AGAP012370	AGAP012370-RA
AGAP012371	AGAP012371-RA
AGAP012372	AGAP012372-RA
AGAP012373	AGAP012373-RA
AGAP012374	AGAP012374-RA
AGAP012375	AGAP012375-RA
AGAP012376	AGAP012376-RA
AGAP012377	AGAP012377-RA
AGAP012378	AGAP012378-RA
AGAP012379	AGAP012379-RA
AGAP012380	AGAP012380-RA
AGAP012381	AGAP012381-RA
AGAP012382	AGAP012382-RA
AGAP012383	AGAP012383-RA
AGAP012384	AGAP012384-RA
AGAP012385	AGAP012385-RA
AGAP012386	AGAP012386-RA
AGAP012387	AGAP012387-RA
AGAP012388	AGAP012388-RA
AGAP012389	AGAP012389-RA
AGAP012390	AGAP012390-RA
AGAP012391	AGAP012391-RA
AGAP012392	AGAP012392-RA
AGAP012393	AGAP012393-RA
AGAP012394	AGAP012394-RA
AGAP012395	AGAP012395-RA
AGAP012396	AGAP012396-RA
AGAP012397	AGAP012397-RA
AGAP012398	AGAP012398-RA
AGAP012399	AGAP012399-RA
AGAP012400	AGAP012400-RA
AGAP012401	AGAP012401-RA
AGAP012402	AGAP012402-RA
AGAP012403	AGAP012403-RA
AGAP012404	AGAP012404-RA
AGAP012405	AGAP012405-RA
AGAP012406	AGAP012406-RA
AGAP012407	AGAP012407-RA
AGAP012408	AGAP012408-RA
AGAP012409	AGAP012409-RA
AGAP012410	AGAP012410-RA
AGAP012411	AGAP012411-RA
AGAP012412	AGAP012412-RA
AGAP012413	AGAP012413-RA
AGAP012414	AGAP012414-RA
AGAP012415	AGAP012415-RA
AGAP012416	AGAP012416-RA
AGAP012417	AGAP012417-RA
AGAP012418	AGAP012418-RA
AGAP012419	AGAP012419-RA
AGAP012420	AGAP012420-RA
AGAP012421	AGAP012421-RA
AGAP012422	AGAP012422-RA
AGAP012423	AGAP012423-RA
AGAP012424	AGAP012424-RA
AGAP012425	AGAP012425-RA
AGAP012426	AGAP012426-RA
AGAP012427	AGAP012427-RA
AGAP012428	AGAP012428-RA
AGAP012429	AGAP012429-RA
AGAP012430	AGAP012430-RA
AGAP012431	AGAP012431-RA
AGAP012432	AGAP012432-RA
AGAP012433	AGAP012433-RA
AGAP012434	AGAP012434-RA
AGAP012435	AGAP012435-RA
AGAP012436	AGAP012436-RA
AGAP012437	AGAP012437-RA
AGAP012438	AGAP012438-RA
AGAP012439	AGAP012439-RA
AGAP012440	AGAP012440-RA
AGAP012441	AGAP012441-RA
AGAP012442	AGAP012442-RA
AGAP012443	AGAP012443-RA
AGAP012444	AGAP012444-RA
AGAP012445	AGAP012445-RA
AGAP012446	AGAP012446-RA
AGAP012447	AGAP012447-RA
AGAP012448	AGAP012448-RA
AGAP012449	AGAP012449-RA
AGAP012450	AGAP012450-RA
AGAP012451	AGAP012451-RA
AGAP012452	AGAP012452-RA
AGAP012453	AGAP012453-RA
AGAP012454	AGAP012454-RA
AGAP012455	AGAP012455-RA
AGAP012456	AGAP012456-RA
AGAP012457	AGAP012457-RA
AGAP012458	AGAP012458-RA
AGAP012459	AGAP012459-RA
AGAP012460	AGAP012460-RA
AGAP012461	AGAP012461-RA
AGAP012462	AGAP012462-RA
AGAP012463	AGAP012463-RA
AGAP012464	AGAP012464-RA
AGAP012465	AGAP012465-RA
AGAP012466	AGAP012466-RA
AGAP012467	AGAP012467-RA
AGAP012468	AGAP012468-RA
AGAP012469	AGAP012469-RA
AGAP012470	AGAP012470-RA
AGAP012471	AGAP012471-RA
AGAP012472	AGAP012472-RA
AGAP012473	AGAP012473-RA
AGAP012474	AGAP012474-RA
AGAP012475	AGAP012475-RA
AGAP012476	AGAP012476-RA
AGAP012477	AGAP012477-RA
AGAP012478	AGAP012478-RA
AGAP012479	AGAP012479-RA
AGAP012480	AGAP012480-RA
AGAP012481	AGAP012481-RA
AGAP012483	AGAP012483-RA
AGAP012484	AGAP012484-RA
AGAP012485	AGAP012485-RA
AGAP012486	AGAP012486-RA
AGAP012487	AGAP012487-RA
AGAP012488	AGAP012488-RA
AGAP012489	AGAP012489-RA
AGAP012490	AGAP012490-RA
AGAP012491	AGAP012491-RA
AGAP012492	AGAP012492-RA
AGAP012493	AGAP012493-RA
AGAP012494	AGAP012494-RA
AGAP012495	AGAP012495-RA
AGAP012496	AGAP012496-RA
AGAP012497	AGAP012497-RA
AGAP012498	AGAP012498-RA
AGAP012499	AGAP012499-RA
AGAP012500	AGAP012500-RA
AGAP012501	AGAP012501-RA
AGAP012502	AGAP012502-RA
AGAP012503	AGAP012503-RA
AGAP012504	AGAP012504-RA
AGAP012505	AGAP012505-RA
AGAP012506	AGAP012506-RA
AGAP012507	AGAP012507-RA
AGAP012508	AGAP012508-RA
AGAP012509	AGAP012509-RA
AGAP012513	AGAP012513-RA
AGAP012514	AGAP012514-RA
AGAP012515	AGAP012515-RA
AGAP012516	AGAP012516-RA
AGAP012517	AGAP012517-RA
AGAP012518	AGAP012518-RA
AGAP012519	AGAP012519-RA
AGAP012520	AGAP012520-RA
AGAP012521	AGAP012521-RA
AGAP012522	AGAP012522-RA
AGAP012523	AGAP012523-RA
AGAP012524	AGAP012524-RA
AGAP012525	AGAP012525-RA
AGAP012526	AGAP012526-RA
AGAP012527	AGAP012527-RA
AGAP012528	AGAP012528-RA
AGAP012529	AGAP012529-RA
AGAP012530	AGAP012530-RA
AGAP012531	AGAP012531-RA
AGAP012532	AGAP012532-RA
AGAP012533	AGAP012533-RA
AGAP012534	AGAP012534-RA
AGAP012535	AGAP012535-RA
AGAP012536	AGAP012536-RA
AGAP012537	AGAP012537-RA
AGAP012538	AGAP012538-RA
AGAP012539	AGAP012539-RA
AGAP012540	AGAP012540-RA
AGAP012541	AGAP012541-RA
AGAP012542	AGAP012542-RA
AGAP012543	AGAP012543-RA
AGAP012544	AGAP012544-RA
AGAP012545	AGAP012545-RA
AGAP012546	AGAP012546-RA
AGAP012547	AGAP012547-RA
AGAP012548	AGAP012548-RA
AGAP012549	AGAP012549-RA
AGAP012550	AGAP012550-RA
AGAP012551	AGAP012551-RA
AGAP012552	AGAP012552-RA
AGAP012553	AGAP012553-RA
AGAP012554	AGAP012554-RA
AGAP012555	AGAP012555-RA
AGAP012556	AGAP012556-RA
AGAP012557	AGAP012557-RA
AGAP012558	AGAP012558-RA
AGAP012559	AGAP012559-RA
AGAP012560	AGAP012560-RA
AGAP012561	AGAP012561-RA
AGAP012562	AGAP012562-RA
AGAP012563	AGAP012563-RA
AGAP012564	AGAP012564-RA
AGAP012565	AGAP012565-RA
AGAP012566	AGAP012566-RA
AGAP012567	AGAP012567-RA
AGAP012568	AGAP012568-RA
AGAP012569	AGAP012569-RA
AGAP012570	AGAP012570-RA
AGAP012571	AGAP012571-RA
AGAP012572	AGAP012572-RA
AGAP012573	AGAP012573-RA
AGAP012574	AGAP012574-RA
AGAP012575	AGAP012575-RA
AGAP012576	AGAP012576-RA
AGAP012577	AGAP012577-RA
AGAP012578	AGAP012578-RA
AGAP012581	AGAP012581-RA
AGAP012582	AGAP012582-RA
AGAP012583	AGAP012583-RA
AGAP012584	AGAP012584-RA
AGAP012585	AGAP012585-RA
AGAP012586	AGAP012586-RA
AGAP012587	AGAP012587-RA
AGAP012588	AGAP012588-RA
AGAP012589	AGAP012589-RA
AGAP012590	AGAP012590-RA
AGAP012591	AGAP012591-RA
AGAP012592	AGAP012592-RA
AGAP012593	AGAP012593-RA
AGAP012594	AGAP012594-RA
AGAP012596	AGAP012596-RA
AGAP012597	AGAP012597-RA
AGAP012598	AGAP012598-RA
AGAP012599	AGAP012599-RA
AGAP012600	AGAP012600-RA
AGAP012601	AGAP012601-RA
AGAP012602	AGAP012602-RA
AGAP012603	AGAP012603-RA
AGAP012604	AGAP012604-RA
AGAP012605	AGAP012605-RA
AGAP012606	AGAP012606-RA
AGAP012607	AGAP012607-RA
AGAP012608	AGAP012608-RA
AGAP012609	AGAP012609-RA
AGAP012610	AGAP012610-RA
AGAP012611	AGAP012611-RA
AGAP012612	AGAP012612-RA
AGAP012613	AGAP012613-RA
AGAP012614	AGAP012614-RA
AGAP012615	AGAP012615-RA
AGAP012616	AGAP012616-RA
AGAP012617	AGAP012617-RA
AGAP012619	AGAP012619-RA
AGAP012620	AGAP012620-RA
AGAP012621	AGAP012621-RA
AGAP012622	AGAP012622-RA
AGAP012623	AGAP012623-RA
AGAP012624	AGAP012624-RA
AGAP012625	AGAP012625-RA
AGAP012626	AGAP012626-RA
AGAP012627	AGAP012627-RA
AGAP012628	AGAP012628-RA
AGAP012629	AGAP012629-RA
AGAP012630	AGAP012630-RA
AGAP012631	AGAP012631-RA
AGAP012632	AGAP012632-RA
AGAP012633	AGAP012633-RA
AGAP012634	AGAP012634-RA
AGAP012635	AGAP012635-RA
AGAP012636	AGAP012636-RA
AGAP012637	AGAP012637-RA
AGAP012638	AGAP012638-RA
AGAP012641	AGAP012641-RA
AGAP012642	AGAP012642-RA
AGAP012643	AGAP012643-RA
AGAP012644	AGAP012644-RA
AGAP012645	AGAP012645-RA
AGAP012646	AGAP012646-RA
AGAP012647	AGAP012647-RA
AGAP012648	AGAP012648-RA
AGAP012649	AGAP012649-RA
AGAP012650	AGAP012650-RA
AGAP012651	AGAP012651-RA
AGAP012652	AGAP012652-RA
AGAP012653	AGAP012653-RA
AGAP012654	AGAP012654-RA
AGAP012655	AGAP012655-RA
AGAP012656	AGAP012656-RA
AGAP012657	AGAP012657-RA
AGAP012658	AGAP012658-RA
AGAP012659	AGAP012659-RA
AGAP012660	AGAP012660-RA
AGAP012661	AGAP012661-RA
AGAP012662	AGAP012662-RA
AGAP012663	AGAP012663-RA
AGAP012664	AGAP012664-RA
AGAP012665	AGAP012665-RB
AGAP012665	AGAP012665-RA
AGAP012666	AGAP012666-RA
AGAP012667	AGAP012667-RA
AGAP012668	AGAP012668-RA
AGAP012669	AGAP012669-RA
AGAP012670	AGAP012670-RA
AGAP012671	AGAP012671-RA
AGAP012672	AGAP012672-RA
AGAP012673	AGAP012673-RA
AGAP012674	AGAP012674-RA
AGAP012675	AGAP012675-RA
AGAP012676	AGAP012676-RA
AGAP012677	AGAP012677-RA
AGAP012678	AGAP012678-RA
AGAP012679	AGAP012679-RA
AGAP012680	AGAP012680-RA
AGAP012681	AGAP012681-RA
AGAP012682	AGAP012682-RA
AGAP012683	AGAP012683-RA
AGAP012684	AGAP012684-RA
AGAP012685	AGAP012685-RA
AGAP012686	AGAP012686-RA
AGAP012690	AGAP012690-RA
AGAP012691	AGAP012691-RA
AGAP012692	AGAP012692-RA
AGAP012693	AGAP012693-RA
AGAP012694	AGAP012694-RA
AGAP012695	AGAP012695-RA
AGAP012696	AGAP012696-RA
AGAP012697	AGAP012697-RA
AGAP012698	AGAP012698-RA
AGAP012699	AGAP012699-RA
AGAP012700	AGAP012700-RA
AGAP012701	AGAP012701-RA
AGAP012702	AGAP012702-RA
AGAP012703	AGAP012703-RA
AGAP012704	AGAP012704-RA
AGAP012705	AGAP012705-RA
AGAP012706	AGAP012706-RA
AGAP012707	AGAP012707-RA
AGAP012708	AGAP012708-RA
AGAP012709	AGAP012709-RA
AGAP012710	AGAP012710-RA
AGAP012711	AGAP012711-RA
AGAP012712	AGAP012712-RA
AGAP012713	AGAP012713-RA
AGAP012714	AGAP012714-RA
AGAP012715	AGAP012715-RA
AGAP012716	AGAP012716-RA
AGAP012717	AGAP012717-RA
AGAP012718	AGAP012718-RA
AGAP012719	AGAP012719-RA
AGAP012720	AGAP012720-RA
AGAP012721	AGAP012721-RA
AGAP012722	AGAP012722-RA
AGAP012723	AGAP012723-RA
AGAP012724	AGAP012724-RA
AGAP012725	AGAP012725-RA
AGAP012726	AGAP012726-RA
AGAP012727	AGAP012727-RA
AGAP012728	AGAP012728-RA
AGAP012729	AGAP012729-RA
AGAP012730	AGAP012730-RA
AGAP012731	AGAP012731-RA
AGAP012732	AGAP012732-RA
AGAP012734	AGAP012734-RA
AGAP012735	AGAP012735-RA
AGAP012736	AGAP012736-RA
AGAP012737	AGAP012737-RA
AGAP012738	AGAP012738-RA
AGAP012739	AGAP012739-RA
AGAP012740	AGAP012740-RA
AGAP012741	AGAP012741-RA
AGAP012742	AGAP012742-RA
AGAP012743	AGAP012743-RA
AGAP012744	AGAP012744-RA
AGAP012745	AGAP012745-RA
AGAP012746	AGAP012746-RA
AGAP012747	AGAP012747-RA
AGAP012748	AGAP012748-RA
AGAP012749	AGAP012749-RA
AGAP012750	AGAP012750-RA
AGAP012751	AGAP012751-RA
AGAP012752	AGAP012752-RA
AGAP012753	AGAP012753-RA
AGAP012754	AGAP012754-RA
AGAP012755	AGAP012755-RA
AGAP012756	AGAP012756-RA
AGAP012757	AGAP012757-RA
AGAP012758	AGAP012758-RA
AGAP012759	AGAP012759-RA
AGAP012760	AGAP012760-RA
AGAP012761	AGAP012761-RA
AGAP012762	AGAP012762-RA
AGAP012763	AGAP012763-RA
AGAP012764	AGAP012764-RA
AGAP012765	AGAP012765-RA
AGAP012766	AGAP012766-RA
AGAP012767	AGAP012767-RA
AGAP012768	AGAP012768-RA
AGAP012769	AGAP012769-RA
AGAP012770	AGAP012770-RA
AGAP012771	AGAP012771-RA
AGAP012772	AGAP012772-RA
AGAP012773	AGAP012773-RA
AGAP012775	AGAP012775-RA
AGAP012776	AGAP012776-RA
AGAP012777	AGAP012777-RA
AGAP012778	AGAP012778-RA
AGAP012779	AGAP012779-RA
AGAP012780	AGAP012780-RA
AGAP012781	AGAP012781-RA
AGAP012782	AGAP012782-RA
AGAP012783	AGAP012783-RA
AGAP012784	AGAP012784-RA
AGAP012787	AGAP012787-RA
AGAP012788	AGAP012788-RA
AGAP012792	AGAP012792-RA
AGAP012793	AGAP012793-RA
AGAP012795	AGAP012795-RA
AGAP012796	AGAP012796-RA
AGAP012798	AGAP012798-RA
AGAP012799	AGAP012799-RA
AGAP012800	AGAP012800-RA
AGAP012801	AGAP012801-RA
AGAP012802	AGAP012802-RA
AGAP012803	AGAP012803-RA
AGAP012804	AGAP012804-RA
AGAP012805	AGAP012805-RA
AGAP012806	AGAP012806-RA
AGAP012807	AGAP012807-RA
AGAP012808	AGAP012808-RA
AGAP012809	AGAP012809-RA
AGAP012811	AGAP012811-RA
AGAP012812	AGAP012812-RA
AGAP012813	AGAP012813-RA
AGAP012814	AGAP012814-RA
AGAP012815	AGAP012815-RA
AGAP012816	AGAP012816-RA
AGAP012817	AGAP012817-RA
AGAP012818	AGAP012818-RA
AGAP012819	AGAP012819-RA
AGAP012820	AGAP012820-RA
AGAP012821	AGAP012821-RA
AGAP012822	AGAP012822-RA
AGAP012823	AGAP012823-RA
AGAP012824	AGAP012824-RA
AGAP012825	AGAP012825-RA
AGAP012826	AGAP012826-RA
AGAP012827	AGAP012827-RA
AGAP012828	AGAP012828-RA
AGAP012829	AGAP012829-RA
AGAP012830	AGAP012830-RA
AGAP012831	AGAP012831-RA
AGAP012832	AGAP012832-RA
AGAP012833	AGAP012833-RA
AGAP012834	AGAP012834-RA
AGAP012835	AGAP012835-RA
AGAP012836	AGAP012836-RA
AGAP012837	AGAP012837-RA
AGAP012838	AGAP012838-RA
AGAP012839	AGAP012839-RA
AGAP012840	AGAP012840-RA
AGAP012841	AGAP012841-RA
AGAP012842	AGAP012842-RA
AGAP012843	AGAP012843-RA
AGAP012844	AGAP012844-RA
AGAP012845	AGAP012845-RA
AGAP012846	AGAP012846-RA
AGAP012847	AGAP012847-RA
AGAP012848	AGAP012848-RA
AGAP012849	AGAP012849-RA
AGAP012850	AGAP012850-RA
AGAP012851	AGAP012851-RA
AGAP012852	AGAP012852-RA
AGAP012853	AGAP012853-RA
AGAP012854	AGAP012854-RA
AGAP012855	AGAP012855-RA
AGAP012856	AGAP012856-RA
AGAP012857	AGAP012857-RA
AGAP012858	AGAP012858-RA
AGAP012859	AGAP012859-RA
AGAP012860	AGAP012860-RA
AGAP012861	AGAP012861-RA
AGAP012862	AGAP012862-RA
AGAP012863	AGAP012863-RA
AGAP012864	AGAP012864-RA
AGAP012865	AGAP012865-RA
AGAP012866	AGAP012866-RA
AGAP012867	AGAP012867-RA
AGAP012868	AGAP012868-RA
AGAP012869	AGAP012869-RA
AGAP012870	AGAP012870-RA
AGAP012871	AGAP012871-RA
AGAP012872	AGAP012872-RA
AGAP012873	AGAP012873-RA
AGAP012874	AGAP012874-RA
AGAP012875	AGAP012875-RA
AGAP012876	AGAP012876-RA
AGAP012877	AGAP012877-RA
AGAP012879	AGAP012879-RA
AGAP012880	AGAP012880-RA
AGAP012881	AGAP012881-RA
AGAP012882	AGAP012882-RA
AGAP012883	AGAP012883-RA
AGAP012884	AGAP012884-RA
AGAP012885	AGAP012885-RA
AGAP012887	AGAP012887-RA
AGAP012888	AGAP012888-RA
AGAP012889	AGAP012889-RA
AGAP012890	AGAP012890-RA
AGAP012891	AGAP012891-RA
AGAP012892	AGAP012892-RA
AGAP012893	AGAP012893-RA
AGAP012894	AGAP012894-RA
AGAP012895	AGAP012895-RA
AGAP012896	AGAP012896-RA
AGAP012897	AGAP012897-RA
AGAP012898	AGAP012898-RA
AGAP012900	AGAP012900-RA
AGAP012901	AGAP012901-RA
AGAP012902	AGAP012902-RA
AGAP012903	AGAP012903-RA
AGAP012904	AGAP012904-RA
AGAP012905	AGAP012905-RA
AGAP012906	AGAP012906-RA
AGAP012907	AGAP012907-RA
AGAP012908	AGAP012908-RA
AGAP012909	AGAP012909-RA
AGAP012910	AGAP012910-RA
AGAP012911	AGAP012911-RA
AGAP012912	AGAP012912-RA
AGAP012913	AGAP012913-RA
AGAP012914	AGAP012914-RA
AGAP012915	AGAP012915-RA
AGAP012916	AGAP012916-RA
AGAP012917	AGAP012917-RA
AGAP012918	AGAP012918-RA
AGAP012919	AGAP012919-RA
AGAP012920	AGAP012920-RA
AGAP012921	AGAP012921-RA
AGAP012922	AGAP012922-RA
AGAP012923	AGAP012923-RA
AGAP012924	AGAP012924-RA
AGAP012925	AGAP012925-RA
AGAP012926	AGAP012926-RA
AGAP012927	AGAP012927-RA
AGAP012928	AGAP012928-RA
AGAP012930	AGAP012930-RA
AGAP012931	AGAP012931-RA
AGAP012932	AGAP012932-RA
AGAP012933	AGAP012933-RA
AGAP012934	AGAP012934-RA
AGAP012935	AGAP012935-RA
AGAP012936	AGAP012936-RA
AGAP012937	AGAP012937-RA
AGAP012938	AGAP012938-RA
AGAP012939	AGAP012939-RA
AGAP012940	AGAP012940-RA
AGAP012941	AGAP012941-RA
AGAP012943	AGAP012943-RA
AGAP012944	AGAP012944-RA
AGAP012945	AGAP012945-RA
AGAP004677	AGAP004677-RB
AGAP004677	AGAP004677-RA
AGAP004678	AGAP004678-RA
AGAP004679	AGAP004679-RB
AGAP004679	AGAP004679-RA
AGAP004680	AGAP004680-RA
AGAP004681	AGAP004681-RA
AGAP004682	AGAP004682-RA
AGAP004683	AGAP004683-RA
AGAP004684	AGAP004684-RA
AGAP004685	AGAP004685-RA
AGAP004685	AGAP004685-RB
AGAP004686	AGAP004686-RA
AGAP004686	AGAP004686-RB
AGAP004687	AGAP004687-RA
AGAP004688	AGAP004688-RA
AGAP004689	AGAP004689-RA
AGAP004689	AGAP004689-RB
AGAP004689	AGAP004689-RC
AGAP004690	AGAP004690-RA
AGAP004691	AGAP004691-RA
AGAP004692	AGAP004692-RA
AGAP004692	AGAP004692-RB
AGAP004692	AGAP004692-RC
AGAP004692	AGAP004692-RD
AGAP004693	AGAP004693-RA
AGAP004694	AGAP004694-RA
AGAP004695	AGAP004695-RA
AGAP004696	AGAP004696-RA
AGAP004698	AGAP004698-RA
AGAP004699	AGAP004699-RA
AGAP004700	AGAP004700-RA
AGAP004700	AGAP004700-RB
AGAP004701	AGAP004701-RA
AGAP004702	AGAP004702-RA
AGAP004703	AGAP004703-RA
AGAP004704	AGAP004704-RA
AGAP004705	AGAP004705-RA
AGAP004706	AGAP004706-RA
AGAP004707	AGAP004707-RA
AGAP004707	AGAP004707-RB
AGAP004707	AGAP004707-RC
AGAP004708	AGAP004708-RA
AGAP004709	AGAP004709-RA
AGAP004710	AGAP004710-RA
AGAP004711	AGAP004711-RA
AGAP004712	AGAP004712-RA
AGAP004713	AGAP004713-RA
AGAP004714	AGAP004714-RA
AGAP004715	AGAP004715-RA
AGAP004716	AGAP004716-RA
AGAP004717	AGAP004717-RB
AGAP004717	AGAP004717-RC
AGAP004717	AGAP004717-RA
AGAP004718	AGAP004718-RA
AGAP004719	AGAP004719-RA
AGAP004720	AGAP004720-RA
AGAP004721	AGAP004721-RA
AGAP004722	AGAP004722-RA
AGAP004723	AGAP004723-RA
AGAP004724	AGAP004724-RA
AGAP004725	AGAP004725-RA
AGAP004726	AGAP004726-RA
AGAP004727	AGAP004727-RA
AGAP004728	AGAP004728-RA
AGAP004729	AGAP004729-RA
AGAP004730	AGAP004730-RA
AGAP004731	AGAP004731-RA
AGAP004732	AGAP004732-RA
AGAP004733	AGAP004733-RA
AGAP004734	AGAP004734-RA
AGAP004735	AGAP004735-RA
AGAP004736	AGAP004736-RA
AGAP004737	AGAP004737-RA
AGAP004738	AGAP004738-RA
AGAP004739	AGAP004739-RA
AGAP004740	AGAP004740-RA
AGAP004741	AGAP004741-RA
AGAP004742	AGAP004742-RA
AGAP004742	AGAP004742-RB
AGAP004743	AGAP004743-RA
AGAP004744	AGAP004744-RA
AGAP004745	AGAP004745-RA
AGAP004745	AGAP004745-RB
AGAP004746	AGAP004746-RA
AGAP004746	AGAP004746-RB
AGAP004747	AGAP004747-RA
AGAP004748	AGAP004748-RA
AGAP004749	AGAP004749-RA
AGAP004749	AGAP004749-RB
AGAP004750	AGAP004750-RA
AGAP004751	AGAP004751-RA
AGAP004752	AGAP004752-RA
AGAP004753	AGAP004753-RA
AGAP004753	AGAP004753-RB
AGAP004754	AGAP004754-RA
AGAP004755	AGAP004755-RA
AGAP004756	AGAP004756-RA
AGAP004757	AGAP004757-RB
AGAP004757	AGAP004757-RA
AGAP004758	AGAP004758-RA
AGAP004758	AGAP004758-RB
AGAP004758	AGAP004758-RC
AGAP004759	AGAP004759-RA
AGAP004760	AGAP004760-RA
AGAP004761	AGAP004761-RA
AGAP004762	AGAP004762-RA
AGAP004763	AGAP004763-RA
AGAP004764	AGAP004764-RA
AGAP004765	AGAP004765-RA
AGAP004766	AGAP004766-RA
AGAP004767	AGAP004767-RA
AGAP004768	AGAP004768-RB
AGAP004768	AGAP004768-RA
AGAP004769	AGAP004769-RA
AGAP004770	AGAP004770-RA
AGAP004771	AGAP004771-RA
AGAP004772	AGAP004772-RA
AGAP004773	AGAP004773-RA
AGAP004774	AGAP004774-RA
AGAP004775	AGAP004775-RA
AGAP004775	AGAP004775-RB
AGAP004776	AGAP004776-RA
AGAP004777	AGAP004777-RA
AGAP004778	AGAP004778-RA
AGAP004779	AGAP004779-RA
AGAP004780	AGAP004780-RA
AGAP004781	AGAP004781-RA
AGAP004782	AGAP004782-RA
AGAP004783	AGAP004783-RA
AGAP004784	AGAP004784-RA
AGAP004785	AGAP004785-RA
AGAP004786	AGAP004786-RA
AGAP004787	AGAP004787-RA
AGAP004788	AGAP004788-RA
AGAP004789	AGAP004789-RA
AGAP004790	AGAP004790-RA
AGAP004791	AGAP004791-RA
AGAP004792	AGAP004792-RA
AGAP004792	AGAP004792-RB
AGAP004793	AGAP004793-RA
AGAP004793	AGAP004793-RB
AGAP004794	AGAP004794-RA
AGAP004795	AGAP004795-RA
AGAP004796	AGAP004796-RA
AGAP004797	AGAP004797-RA
AGAP004798	AGAP004798-RA
AGAP004799	AGAP004799-RA
AGAP004800	AGAP004800-RA
AGAP004801	AGAP004801-RA
AGAP004801	AGAP004801-RC
AGAP004801	AGAP004801-RB
AGAP004802	AGAP004802-RA
AGAP004803	AGAP004803-RA
AGAP004804	AGAP004804-RA
AGAP004805	AGAP004805-RA
AGAP004805	AGAP004805-RB
AGAP004806	AGAP004806-RA
AGAP004807	AGAP004807-RA
AGAP004808	AGAP004808-RA
AGAP004809	AGAP004809-RA
AGAP004810	AGAP004810-RA
AGAP004811	AGAP004811-RA
AGAP004812	AGAP004812-RA
AGAP004813	AGAP004813-RA
AGAP004814	AGAP004814-RA
AGAP004815	AGAP004815-RA
AGAP004816	AGAP004816-RA
AGAP004817	AGAP004817-RA
AGAP004818	AGAP004818-RA
AGAP004819	AGAP004819-RC
AGAP004819	AGAP004819-RA
AGAP004819	AGAP004819-RB
AGAP004820	AGAP004820-RA
AGAP004822	AGAP004822-RA
AGAP004823	AGAP004823-RA
AGAP004824	AGAP004824-RA
AGAP004825	AGAP004825-RA
AGAP004826	AGAP004826-RA
AGAP004827	AGAP004827-RA
AGAP004828	AGAP004828-RA
AGAP004829	AGAP004829-RA
AGAP004830	AGAP004830-RA
AGAP004830	AGAP004830-RB
AGAP004831	AGAP004831-RA
AGAP004832	AGAP004832-RA
AGAP004833	AGAP004833-RA
AGAP004834	AGAP004834-RA
AGAP004834	AGAP004834-RB
AGAP004835	AGAP004835-RA
AGAP004836	AGAP004836-RA
AGAP004837	AGAP004837-RA
AGAP004838	AGAP004838-RA
AGAP004839	AGAP004839-RA
AGAP004840	AGAP004840-RA
AGAP004841	AGAP004841-RA
AGAP004842	AGAP004842-RA
AGAP004842	AGAP004842-RB
AGAP004843	AGAP004843-RA
AGAP004844	AGAP004844-RA
AGAP004845	AGAP004845-RA
AGAP004845	AGAP004845-RB
AGAP004846	AGAP004846-RA
